air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,overstrain_minnm,temp_diff_k,type_encoded,failure,failure_type,equip_type
301.908066294461,311.7613397265983,1482.271895255573,37.73480394300366,61.81931636900565,5857.315128586982,2332.739783074945,9.853273432137314,0,0,0,L
301.15647441013226,311.43689732206576,1617.030085156996,36.27737478709006,62.26451198730317,6143.029061452561,2258.793037298659,10.280422911933499,0,0,0,L
299.33273734965735,309.06978178313386,1546.5152478729942,43.84791433714773,63.2491149750234,7101.20033476579,2773.341775325234,9.737044433476512,0,0,0,L
298.6715163340642,308.3885170717767,1614.5054814273972,36.97029140366711,64.15370697611156,6250.590039452385,2371.781241532316,9.717000737712453,0,0,0,L
299.8494624864033,309.77188094541464,1493.5382733737183,36.549192776176874,64.54974827362656,5716.402018023379,2359.2411933064677,9.92241845901134,0,0,0,L
300.32002963159823,310.51133014692664,1583.9888339967702,38.20065817373328,65.41998522853702,6336.531225798739,2499.086493446023,10.191300515328408,0,0,0,L
298.67538610916205,308.1446936658681,1451.1492808078563,42.543187069494074,65.73696824966893,6465.03276616465,2796.660137627058,9.469307556706042,0,0,0,L
297.14402850634997,306.2411757524108,1525.2335935084293,32.75123831864092,66.72549990015848,5231.096182348215,2185.3427491605416,9.097147246060842,0,0,0,L
300.0114697168929,310.2441083657389,1610.1092896326036,41.376485720783165,67.48715076685197,6976.499623275632,2792.381130040991,10.232638648845978,0,0,0,L
300.2584148635983,311.0341824371646,1546.0612485143045,36.24199689188218,68.14060613093385,5867.693652778148,2469.551635608272,10.77576757356627,0,0,0,L
298.37594899688384,309.06862955291245,1463.7098900837332,34.461608846802676,69.10128986575081,5282.2527026527105,2381.3416221630346,10.69268055602862,0,0,0,L
300.8656098502145,310.87563138754956,1600.3930345632073,38.12002898358093,70.08679105043625,6388.641123076871,2671.7105062088103,10.010021537335035,0,0,0,L
300.05507035569497,310.1921634729138,1593.993643305304,42.08786617272928,71.07777024012817,7025.417059659343,2991.5116817225144,10.137093117218853,0,0,0,L
301.15220123395295,310.4845963622448,1499.7289413400783,28.57411386195793,71.96202240606861,4487.600227741765,2056.2510219677724,9.332395128291864,0,0,0,L
302.5622880931279,312.7704926819985,1521.4638281429518,35.25509877159556,72.84065122401775,5617.1003862169855,2568.0043534900888,10.208204588870615,0,0,0,L
302.2045789604155,312.36883582346053,1579.1384736896625,35.88725661722644,73.82586147517658,5934.567759200821,2649.4076357474733,10.164256863045011,0,0,0,L
298.99647682256057,308.99966795937434,1599.2773866798211,22.79907398897975,74.26270384002267,3818.296263112021,1693.1208794703673,10.003191136813768,0,0,0,L
297.65400579155335,308.11536288800374,1597.7252796566809,40.018637698942854,75.18572958708693,6695.6543381444435,3008.8304724763198,10.4613570964504,0,0,0,L
300.7807175032041,310.5986458847907,1565.6005432714473,30.357443483436626,75.9377787002057,4977.081776065061,2305.276825149212,9.817928381586626,0,0,0,L
299.53401343082976,309.9357881676629,1471.5771896756887,45.33482795644553,76.89337596973887,6986.242192936138,3485.9479705783947,10.401774736833147,0,0,0,L
300.1663093240127,309.6883735504765,1459.5365216826062,37.41219198236362,77.52734098514459,5718.165737704266,2900.467764818397,9.52206422646384,0,0,0,L
299.33062124864034,310.01775076595334,1582.6251609474998,29.147504485033522,78.13584362826195,4830.677690629349,2277.464852596643,10.687129517312997,0,0,0,L
300.64244012717296,310.39208889718833,1541.3382260646372,34.64613616166936,78.59493248548401,5592.183002508399,2723.0107325092895,9.74964877001537,0,0,0,L
298.72008554637756,308.55382070140365,1620.9171785100764,23.686519096627674,79.2675547353095,4020.5983088926446,1877.5724489808879,9.83373515502609,0,0,0,L
298.3346046535979,307.6976167837596,1615.165243836162,38.57078971232922,79.87249669515937,6523.852140604148,3080.745273827703,9.363012130161678,0,0,0,L
300.06239398531005,309.64151632144956,1610.5001208722838,38.885576045571504,80.8554986850881,6558.098218101607,3144.1126428216,9.579122336139505,0,0,0,L
299.12514554340936,308.39813759551964,1687.017990071691,32.71998327273178,81.16666851677734,5780.446750358606,2655.7720361723195,9.272992052110283,0,0,0,L
301.4702833550921,312.1586205359125,1621.1775243701709,47.8724419328945,81.79574021424793,8127.271595696231,3915.7618237647075,10.68833718082044,0,0,0,L
299.5246236129259,308.9998547960854,1594.9813369681362,32.030641025888585,82.66068205920723,5349.951610563558,2647.6746339935758,9.475231183159508,0,0,0,L
300.3448275052584,309.92825354974934,1427.7568719877556,36.388919846133085,83.23543713454575,5440.665698177512,3028.8476502468347,9.58342604449092,0,0,0,L
299.2535947236777,309.54893509171256,1471.729817260339,42.51424125838973,84.13359734219418,6552.260258948261,3576.8760553422603,10.295340368034886,0,0,0,L
301.748802877492,311.66729156134767,1521.3817818426185,47.29050273863401,84.63834629708604,7534.262725683867,4002.5899473558015,9.918488683855685,0,0,0,L
301.06973544674497,310.70475511099085,1511.1767220584163,40.09244882155981,85.41554124772726,6344.632282274037,3424.5182160403365,9.635019664245874,0,0,0,L
300.0643892698265,309.57708873888936,1603.72935577939,55.0,85.93517689469863,9236.81799784851,4726.434729208425,9.512699469062852,0,0,0,L
301.03545405910677,310.7767392913176,1613.3421746349954,37.479362623985345,86.81445589616096,6332.093244589612,3253.7504735361995,9.741285232210828,0,0,0,L
299.07163475772217,309.37584631204237,1646.5395305659745,38.021536241380154,87.24572666955456,6555.871615638105,3317.2165584720155,10.304211554320204,0,0,0,L
304.0,313.5888121404296,1476.1538742748764,36.729184912186135,88.08310341357645,5677.688206828813,3235.2205929164634,9.588812140429582,0,0,0,L
303.07743445670417,313.5996489858963,1527.195303342043,48.6087520679452,88.71517456874524,7773.877080338911,4312.3339252766145,10.522214529192127,0,0,0,L
301.26598391684735,311.33741420873554,1512.5929289677597,37.19317830313642,89.06965089116542,5891.338487957827,3312.783406993229,10.071430291888191,0,0,0,L
299.0039361632274,308.1440694034892,1569.7566050669395,33.18288702423693,89.41331568103611,5454.753197267436,2966.991952706254,9.140133240261775,0,0,0,L
299.084463812479,308.85571553611624,1556.3161170223223,40.636788758722545,89.93178539907078,6622.863655232164,3654.5389659568077,9.77125172363725,0,0,0,L
301.9153268074347,312.26566828086516,1645.0586560615448,38.88146834549886,90.52678175731863,6698.115980519091,3519.814199317068,10.350341473430433,0,0,0,L
297.88699556770837,307.7393507318997,1520.7545833390457,41.17906222749369,91.52433107928907,6557.891155571002,3768.8861248437793,9.852355164191351,0,0,0,L
300.8264415975072,311.12771838992654,1510.7979773287389,41.623657606888685,92.4380054066772,6585.295278911729,3847.607886911257,10.301276792419344,0,0,0,L
299.35978323520453,308.44425911293797,1525.7983845602507,28.089448560263776,92.94961428247144,4488.166730673709,2610.903409083841,9.08447587773344,0,0,0,L
299.2600798453318,309.2121442236454,1464.6241273754474,36.68356069455948,93.27620311663823,5626.344054786007,3421.703258387257,9.952064378313594,0,0,0,L
298.9578767914358,309.32741526488724,1618.3280564050956,32.41691989819603,94.19565492683014,5493.725166424392,3053.5330005211667,10.369538473451428,0,0,0,L
300.3776025918487,310.5953131959709,1568.2683647555264,40.13715122413502,95.14333807180186,6591.671329143583,3818.782548156914,10.217710604122203,0,0,0,L
301.2293439746198,311.3656487714358,1484.2823642081817,27.23394104370933,95.90650862009267,4233.071832786572,2611.912201467604,10.136304796816034,0,0,0,L
297.5502302621874,307.44349405893763,1600.7440366262554,38.5725367313035,96.74050744353885,6465.8959534096,3731.526776770842,9.893263796750205,0,0,0,L
