air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,overstrain_minnm,temp_diff_k,type_encoded,failure,failure_type,equip_type
300.2328435553602,309.39626092813666,1560.6732295294357,35.53781053146068,45.53096576408964,5808.062304471425,1618.0708346386405,9.16341737277645,1,0,0,M
299.56358596282604,308.62705141965876,1611.4082256846195,28.88880254968466,46.353808423237204,4874.877813446438,1339.1060189648092,9.063465456832716,1,0,0,M
299.4990984711478,309.2376362783554,1538.2415940583448,43.628914181688856,47.22396466193931,7027.932360974565,2060.3303015548577,9.738537807207592,1,0,0,M
300.0870980058793,310.03592685418107,1599.108681361365,39.589867550023044,47.85581561492333,6629.650710527455,1894.6054016931391,9.948828848301787,1,0,0,M
300.40181133063135,309.7629960985759,1557.911696269478,40.86232332344904,48.78473967895409,6666.448242786634,1993.4578060117155,9.361184767944565,1,0,0,M
303.41831872627773,314.01152444456676,1519.7954117634724,38.573352278145045,49.76812971878067,6139.049435074927,1919.7235998669464,10.593205718289028,1,0,0,M
298.21256788407345,307.840527425919,1638.1985043481516,40.01592983182175,50.48554780068769,6864.802638975149,2020.2261383134016,9.627959541845541,1,0,0,M
301.4885412763236,312.0029105386689,1562.016837997969,36.242777658528134,50.79560353839998,5928.376865403645,1840.9737650729753,10.514369262345326,1,0,0,M
300.21111947715343,309.9831364403565,1517.0583441087729,31.016817656626138,51.44752343283435,4927.517080689104,1595.7384532012236,9.772016963203043,1,0,0,M
299.4742870399233,310.27083607628333,1518.9542323485389,36.86491066200405,52.361060917962206,5863.899144168159,1930.2858329084286,10.796549036360034,1,0,0,M
299.35392611367996,310.1486252654373,1469.3934856885926,38.38382704217356,53.29156107057603,5906.293192016643,2045.5340629404197,10.794699151757357,1,0,0,M
301.25594965902354,310.49172300443456,1555.2199764853724,36.45566260965697,54.243222203350996,5937.251423582137,1977.4726075060175,9.235773345411019,1,0,0,M
299.39794362454063,310.3420073079533,1468.4697594117604,39.717338155409706,54.71586670303355,6107.644629451249,2173.1685803107057,10.94406368341265,1,0,0,M
299.5773614919636,309.54720867408366,1516.6969869693228,47.105086473522526,55.529689009964684,7481.613130929639,2615.7308026622,9.969847182120077,1,0,0,M
302.4254246107604,313.01811256611984,1532.0328431447128,24.507429959989164,56.37842812226473,3931.827571124942,1381.6903784606864,10.592687955359452,1,0,0,M
298.6135656209789,308.2739374712981,1534.092463805237,43.8834291060475,56.78143017816723,7049.86354488614,2491.7638657635875,9.660371850319223,1,0,0,M
301.482954944518,311.2400124767693,1561.465930120947,32.59536073176161,57.55125557394585,5329.8737563411705,1875.9039359985711,9.757057532251338,1,0,0,M
298.4130485265255,308.02350798287836,1436.3762690160183,40.29851627040329,58.051830292787486,6061.58075927529,2339.4026275805873,9.610459456352885,1,0,0,M
300.69304279619024,310.01412634978885,1637.2254917160885,43.85079812801457,58.67435796235147,7518.21287404483,2572.9174262979386,9.321083553598612,1,0,0,M
301.3600116557475,310.47302196752497,1578.5408112751657,47.72809852104705,59.62073039418292,7889.665032954002,2845.584094150347,9.113010311777487,1,0,0,M
300.61752982927663,309.72623505856575,1596.6990841439663,33.70112129559894,60.26265818372429,5635.027567259574,2030.9191530449102,9.108705229289114,1,0,0,M
298.23590701494464,309.0805388738677,1578.9016670270073,40.46822115721877,60.66926616700464,6691.104551478644,2455.177280692514,10.844631858923037,1,0,0,M
301.0627660526013,311.7639155484602,1513.6622084551066,44.09615115614902,61.1124138622835,6989.695727394352,2694.82223918839,10.701149495858886,1,0,0,M
298.8767597747521,308.5446767648717,1587.248475494741,29.175828159323903,61.65838722305961,4849.497379465057,1798.9345102010398,9.667916990119636,1,0,0,M
301.61499291949315,311.0442726461801,1517.5071933822721,44.783002544583354,62.43207389675859,7116.600463091166,2795.895724182156,9.429279726686957,1,0,0,M
300.77598337589257,309.98694789371,1609.9664012940134,28.446460979836665,63.08909976746,4795.939261404188,1794.6616147880734,9.210964517817445,1,0,0,M
