air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,overstrain_minnm,temp_diff_k,type_encoded,failure,failure_type,equip_type
299.3727861249697,308.5422975449108,1542.9005323121373,37.79119549959828,59.33536482570955,6106.005309490077,2242.354372168377,9.169511419941102,0,0,0,L
300.6165680496821,311.0573359222649,1564.5817288583492,37.963119748666756,59.91015385009142,6219.976832568997,2274.3763447720694,10.440767872582796,0,0,0,L
298.94316988918786,308.9498157797239,1470.6969597587974,42.755880808721706,60.37967868900603,6584.87704870188,2581.5863452960557,10.00664589053605,0,0,0,L
299.4825521620524,310.06710780172097,1620.392039856392,36.56169500902663,61.08854157346118,6204.046447374719,2233.500625555131,10.584555639668565,0,0,0,L
298.6172204297718,307.83860546462176,1563.3985001645312,44.113789414533926,62.05890827603526,7222.252611975617,2737.653610984896,9.221385034849959,0,0,0,L
300.5425718420942,310.89552018167626,1589.972164419097,39.73681670903582,62.781941974100214,6616.23941661162,2494.7545208621427,10.352948339582042,0,0,0,L
303.8379459495817,314.61161370817854,1507.7354290281417,45.8847408142465,63.37081860745888,7244.727269478903,2907.7535869898798,10.773667758596844,0,0,0,L
302.97531216956264,312.61693913243187,1573.8016250874596,45.08061628609326,63.81392618761799,7429.651653989445,2876.7711201730845,9.641626962869225,0,0,0,L
297.4470696508592,307.1539369996436,1457.7840394332352,39.164600749759366,64.1381711027695,5978.8204683458025,2511.945864059721,9.706867348784385,0,0,0,L
300.3350064516344,310.1001235515674,1481.1842566585403,29.354135487204346,64.80717279129115,4553.098017442069,1902.3585306582236,9.76511709993298,0,0,0,L
299.4252320651824,309.66138145717844,1603.1531839531817,45.358729702541694,65.65130512674953,7614.905589277972,2977.8598038633218,10.236149391996037,0,0,0,L
297.4583825637006,307.0352310652923,1555.5621462736194,39.45109025609261,66.50919545476732,6426.507134012139,2623.8602727461302,9.576848501591712,0,0,0,L
299.8058560106519,309.33052512510676,1622.2333276349666,31.54339236836944,67.11041991490197,5358.587609925255,2116.8903073817874,9.524669114454866,0,0,0,L
298.37330822364,307.6206906215739,1695.6484644063116,47.650216704462174,67.96248755354269,8461.148531727438,3238.4272597006225,9.247382397933904,0,0,0,L
299.60547953562786,310.3369604225132,1510.2442706541854,36.87372522426005,68.5147520608399,5831.6685170397395,2526.394141299715,10.731480886885322,0,0,0,L
299.53339865775797,308.70278407001683,1478.5828323706899,44.10874865748102,69.04486571976534,6829.6589113423815,3045.482628122657,9.169385412258862,0,0,0,L
296.99398342816085,307.19383208445606,1570.5288274565094,39.26119053918705,69.47845060251424,6457.1071795587,2727.806687472807,10.199848656295217,0,0,0,L
301.64566598556655,311.9148816127201,1549.7410489532638,46.80970047210751,70.31841828579371,7596.676222296787,3291.584097630371,10.269215627153528,0,0,0,L
300.35162587686864,310.6900483414828,1500.6683077213638,25.91349871470741,70.7279347418719,4072.2964162964768,1832.808246027407,10.338422464614155,0,0,0,L
298.4643995035093,309.34744561263045,1433.5695073541428,38.533710372072676,71.51726549045702,5784.798042446357,2755.825595011899,10.883046109121153,0,0,0,L
301.0211042869773,311.3034385209039,1600.4272750102175,41.898012172910406,72.22197144881126,7021.954009885702,3025.957038913882,10.282334233926633,0,0,0,L
300.5639479044228,311.10524720765045,1549.8212559657375,46.17828937276974,73.04074756690507,7494.593323514954,3372.8967771479697,10.541299303227674,0,0,0,L
300.8611892893043,311.3751370609067,1725.5610599397576,32.9389507562082,73.53230363440396,5952.07932555049,2422.076928404181,10.513947771602375,0,0,0,L
298.5197157406959,307.5665389385711,1536.2455671021812,50.52395779855208,74.21404598468308,8128.054826386752,3749.5873273899315,9.046823197875199,0,0,0,L
300.0882044820228,309.7546071454937,1571.014300194966,44.68228394329149,74.89614231630826,7350.961027513892,3346.5306972344547,9.666402663470933,0,0,0,L
298.9350020808504,308.2797889989787,1632.8774001969261,37.186152047669125,75.39117095586178,6358.628275410193,2803.5075462164928,9.344786918128307,0,0,0,L
299.53897851921414,309.3809262501825,1532.3100080346442,34.92072310158689,75.80520067584636,5603.488489146089,2647.172422461458,9.841947730968343,0,0,0,L
300.69223784485473,310.86428271794784,1508.3083880707443,46.03662427800649,76.2362758345733,7271.470305186145,3509.660786950717,10.172044873093114,0,0,0,L
299.9560323838474,309.17969516690516,1535.810839303142,33.46353731618387,77.09968536709246,5381.931838789522,2580.028198347734,9.223662783057762,0,0,0,L
301.72702777964395,311.12875709725716,1594.687262313039,40.36153443835944,77.50611751572315,6740.184921463331,3128.2658312943936,9.401729317613217,0,0,0,L
301.0600234877582,311.14790725975575,1514.3825039968717,39.90832354894616,78.14193642127441,6328.892018921321,3118.513681441399,10.087883771997554,0,0,0,L
