air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,overstrain_minnm,temp_diff_k,type_encoded,failure,failure_type,equip_type
299.87140059820126,310.18972493430743,1434.6251473461941,32.52712791774676,117.4772415658835,4886.667333438525,3821.1972638375296,10.318324336106173,0,1,1,L
297.44054291805315,308.127889119887,1463.1760650794847,32.0582887205602,118.12229431562794,4912.081253658943,3786.7986155053873,10.687346201833861,0,1,1,L
297.6753002123001,308.08168657802446,1576.1100210560028,41.02160872618372,119.11488585577105,6770.610590444691,4886.284241039476,10.406386365724359,0,1,1,L
298.8820117300946,308.13038876900214,1608.1518119743425,44.71628658689687,120.1017583142843,7530.458045315139,5370.504644371761,9.248377038907563,0,1,1,L
299.3369342196059,309.4571930502351,1649.1995257197268,32.17213309746023,121.08588815434456,5556.248690213761,3895.5913099257564,10.120258830629211,0,1,1,L
300.7222167665665,311.4132377898708,1658.9379045186427,27.109404581165517,121.91321644572683,4709.542574774624,3304.99470841841,10.691021023304302,0,1,1,L
300.6742445500554,309.92096102110736,1470.6949403145854,35.69531418603489,122.45338619884926,5497.464393972093,4371.012093511793,9.246716471051968,0,1,1,L
300.1688158667194,310.68111256340273,1478.3928101926795,39.15633467169439,123.06565340248919,6062.063643509414,4818.799911218612,10.512296696683336,0,1,1,L
299.858050032859,309.00377856488404,1595.2700286165725,33.794269909414815,124.17904644746189,5645.54524437447,4196.540212739286,9.145728532025032,0,1,1,L
298.37684417060143,308.6951390591531,1523.7233642763656,30.946497234009424,124.7446406655641,4937.944952878156,3860.409677314379,10.31829488855169,0,1,1,L
299.8610166966588,310.7005513963462,1522.7343336727063,36.13372657498317,125.78422198918402,5761.897283904367,4545.052684804161,10.83953469968742,0,1,1,L
300.8905812053173,311.65862260027075,1544.2944789069343,40.01090195340621,126.52939124894843,6470.488630174623,5062.55506748585,10.768041394953457,0,1,1,L
298.22853304688846,307.77598921820555,1551.121121356677,32.64052348502974,127.33482190825848,5301.898934270516,4156.2752449585905,9.547456171317094,0,1,1,L
300.54278208604984,309.64803812724364,1679.0369235119927,31.427270273159497,128.2115645539632,5525.8046204025095,4029.3394913820375,9.105256041193798,0,1,1,L
300.3340866304165,309.7845729062767,1472.7040375283668,45.48307701825229,129.39157279853822,7014.454998246381,5885.126871108711,9.450486275860214,0,1,1,L
297.3361157492346,306.8142430012951,1533.5253756515249,45.9140556229893,130.56735456980297,7373.356641131261,5994.8767802645,9.478127252060517,0,1,1,L
299.340867519982,309.2655365373455,1527.7153933808604,51.5698719495127,131.7510673426723,8250.250320161364,6794.385672073235,9.924669017363499,0,1,1,L
302.954462495818,313.0528802813975,1583.6292327694136,43.38557273600661,132.7844948312837,7194.944742779453,5760.9313587165525,10.0984177855795,0,1,1,L
301.6536255726578,311.51824240534364,1594.8017856584709,35.86864430668494,133.86709849834963,5990.323735072507,4801.631340405261,9.86461683268584,0,1,1,L
298.958205810222,309.5797885664241,1588.605383997605,36.43062749646281,134.4938369510308,6060.539691592226,4899.694874533009,10.621582756202088,0,1,1,L
300.46602965852907,309.67315667122534,1507.4828333293897,45.24149323545022,135.25551928003887,7141.9683948333395,6119.161660565185,9.207127012696276,0,1,1,L
298.4645664110097,307.73889633908635,1499.6127539748163,39.28400893299304,136.095162012538,6169.124636106144,5346.363560237678,9.274329928076668,0,1,1,L
301.8700088615478,312.51090213034405,1510.2624298851595,38.19269599838211,136.82338319329904,6040.3395523272175,5225.653879771815,10.640893268796276,0,1,1,L
300.3172168020447,311.21744313136196,1489.0867335339556,31.999429024661637,137.91262278773917,4989.888502737465,4413.125184501193,10.900226329317263,0,1,1,L
299.9192645792268,309.44932574332694,1584.7354230767467,30.733191388130532,138.8873908048272,5100.268550759181,4268.452763002834,9.530061164100118,0,1,1,L
298.8338188302507,308.0632079124573,1600.4631929452207,51.31864137299478,139.87514100710308,8601.010126131236,7178.202198340599,9.22938908220658,0,1,1,L
