air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,overstrain_minnm,temp_diff_k,type_encoded,failure,failure_type,equip_type
300.129151665479,309.4993417205036,1481.667728356176,42.91691216344274,101.65350493631497,6658.983013443486,4362.654542457923,9.37019005502458,1,1,1,M
299.63308617434063,308.69696130679705,1638.106252160132,43.990269763115855,102.24910675056235,7546.182620664123,4497.9657889948685,9.063875132456417,1,1,1,M
299.3047570741375,309.77464507016884,1599.1269359435785,39.47574347826034,102.99972062405106,6610.615153397622,4065.990549687521,10.469887996031332,1,1,1,M
299.8523378315972,309.8606475949436,1400.0,47.340692495165506,103.886001672171,6940.508015404384,4918.035259714497,10.008309763346404,1,1,1,M
297.66744704695503,307.86382331460686,1544.060634541489,38.40009460075148,104.40124549749636,6209.051515442047,4009.01770354014,10.196376267651829,1,1,1,M
302.65781114369895,312.64741771155343,1575.1213708781343,36.95755050625188,105.40765608751795,6096.012108998047,3895.6087736000727,9.98960656785448,1,1,1,M
296.4157040765794,306.0996336557214,1632.3064896282951,39.21503186396542,106.13174618024722,6703.211113961601,4161.959808236685,9.683929579141989,1,1,1,M
299.2416661446922,308.79783742148936,1569.5191186124025,43.536757701347646,107.07221662000646,7155.686595630526,4661.57715153143,9.556171276797158,1,1,1,M
300.8358704521276,310.81268660706587,1554.549956569156,34.102081667923606,107.82109231021899,5551.54917443969,3676.923695487818,9.976816154938263,1,1,1,M
302.56429329262073,313.35245175041524,1533.28494973007,36.46128427520705,108.32648044502896,5854.414293908654,3949.7225980388585,10.788158457794509,1,1,1,M
300.86199494459026,310.122637321476,1547.2126866969813,43.39226524760603,109.1563372598684,7030.576827770067,4736.540739837351,9.260642376885755,1,1,1,M
300.6718658550124,311.39829189787633,1505.6419799934833,39.07642459447348,110.15714124296868,6161.197819192456,4304.5472233236305,10.72642604286392,1,1,1,M
301.8512542412904,312.0880009393312,1608.2338127393516,35.6514741499408,111.31608546103877,6004.202057030701,3968.582543286825,10.236746698040804,1,1,1,M
300.5092295539853,310.4993067189077,1456.3522657421295,42.721602911489434,111.88030430145838,6515.422642822449,4779.705933983509,9.990077164922411,1,1,1,M
299.38499969360083,309.1337736583393,1537.0723605729345,46.37406478715668,112.73106960052456,7464.454852087147,5227.797925180194,9.748773964738461,1,1,1,M
300.9391255401606,310.71678397108195,1433.8947060374196,46.902220803916336,113.92202477317167,7042.70157596281,5343.195960340525,9.777658430921349,1,1,1,M
298.5995165347236,307.66931117147095,1600.0674172320116,39.8985792679579,114.78522610090705,6685.352801519849,4579.76744237751,9.06979463674736,1,1,1,M
299.6491063266183,309.4603921650853,1560.2367136958349,41.13307241545305,115.67875546924591,6720.634253527767,4758.222625645978,9.811285838466972,1,1,1,M
300.3214797476327,310.1655220497209,1533.3010808116255,45.804646633791435,116.63011256403898,7354.7107434415,5342.201092855124,9.844042302088212,1,1,1,M
301.0785066929989,311.7763433468851,1489.9892692816397,32.266007355317655,117.67249898321896,5034.507441617956,3796.821717711152,10.697836653886213,1,1,1,M
301.0009038053311,311.2970780501305,1591.3015681481259,41.41918839865766,118.65953874535684,6902.122984659694,4914.781790591753,10.296174244799374,1,1,1,M
303.22676186264243,313.70293849168297,1400.0,39.34342244998158,119.62799956584227,5768.046990343953,4706.574923765146,10.476176629040538,1,1,1,M
300.117434075972,309.4020177916266,1613.9092097113378,36.545484756679116,120.44698602519723,6176.485764579145,4401.793491771788,9.284583715654549,1,1,1,M
299.92286596203576,310.59618907295476,1480.358541715059,28.861537281867655,121.5886503486599,4474.195859311235,3509.235365089818,10.673323110919,1,1,1,M
298.7257862775789,308.1138344906912,1551.8821106571438,46.028276774635174,122.24230951651893,7480.180207125624,5626.602855996953,9.388048213112313,1,1,1,M
302.50801905869986,312.952203507409,1436.0689922940685,35.20797399092411,122.80116220408146,5294.743887896759,4323.580124936553,10.444184448709166,1,1,1,M
297.95037633547247,307.8915917927502,1602.2744467037348,40.949451215204796,123.77611062991487,6870.8997255565,5068.563803847491,9.941215457277735,1,1,1,M
301.2610748235803,310.98047104156433,1507.768147222715,38.60723919287806,124.61344714057276,6095.817109245057,4810.981160405159,9.719396217984013,1,1,1,M
300.4633196352612,310.17135904541095,1520.699754213272,27.439993221745762,125.44835224108189,4369.744993701836,3442.301935174462,9.708039410149752,1,1,1,M
300.73130399984746,311.5018145314435,1604.509999099303,37.750800051218235,126.0846937819995,6343.0364334965925,4759.798064483342,10.770510531596017,1,1,1,M
301.3743520466915,311.45192408957246,1594.5850783967558,37.6565079277101,126.70764706902281,6288.055367046218,4771.367516356151,10.077572042880945,1,1,1,M
301.6857168339073,311.24868718894123,1557.7217525832905,40.63817929930238,127.63159087787189,6629.072132489202,5186.715474350163,9.56297035503394,1,1,1,M
302.8120437314435,312.6309660405211,1401.4129101181566,31.895084998611296,128.27439923747195,4680.78287087417,4091.322866824968,9.818922309077607,1,1,1,M
297.9500777195027,307.7030739003958,1688.4611861117046,33.72855990466053,128.97915375926874,5963.723479785408,4350.281114021917,9.752996180893092,1,1,1,M
298.33764678844034,307.91645110369814,1574.6000154860221,32.72920687671969,129.87819003163227,5396.7754790554145,4250.810150319206,9.578804315257798,1,1,1,M
